,price_eur_mwh,temperature_2m,wind_speed_10m,precipitation_mm,solar_radiation_W
2023-01-05 04:00:00+01:00,99.91,-0.8831787,5.373655,0.06083096,0.0
2023-01-05 05:00:00+01:00,101.28,-0.9305725,4.93074,0.060614605,0.0
2023-01-05 06:00:00+01:00,110.02,-0.9840698,4.404993,0.073090196,0.0
2023-01-05 07:00:00+01:00,120.24,-1.0239258,3.997972,0.090857364,0.0
2023-01-05 08:00:00+01:00,122.13,-1.039032,3.7333899,0.093582936,0.0
2023-01-05 09:00:00+01:00,129.56,-1.0461121,3.671782,0.075350836,0.0
2023-01-05 10:00:00+01:00,136.14,-1.136261,3.6942446,0.060087584,3.758055
2023-01-05 11:00:00+01:00,143.07,-1.0585022,3.8354,0.053684864,24.12506
2023-01-05 12:00:00+01:00,140.91,-0.91748047,3.8192267,0.057525545,35.904064
2023-01-05 13:00:00+01:00,142.84,-0.90875244,4.00551,0.065823115,40.403656
2023-01-05 14:00:00+01:00,149.4,-0.99816895,4.28039,0.07165024,37.195274
2023-01-05 15:00:00+01:00,155.2,-1.034729,4.630432,0.087286934,21.982607
2023-01-05 16:00:00+01:00,167.38,-1.0868835,4.9953246,0.0889763,4.426369
2023-01-05 17:00:00+01:00,189.06,-1.0565186,5.285101,0.10672562,0.0
2023-01-05 18:00:00+01:00,188.81,-0.9673462,5.471225,0.13596317,0.0
2023-01-05 19:00:00+01:00,172.28,-0.8484802,5.517382,0.15876418,0.0
2023-01-05 20:00:00+01:00,158.74,-0.68951416,5.657785,0.18041837,0.0
2023-01-05 21:00:00+01:00,148.62,-0.46774292,6.145966,0.17207381,0.0
2023-01-05 22:00:00+01:00,141.17,-0.1043396,6.5788803,0.17495573,0.0
2023-01-05 23:00:00+01:00,127.0,0.13131714,7.0757113,0.23658729,0.0
2023-01-06 00:00:00+01:00,110.24,0.37625122,7.651289,0.37014642,0.0
2023-01-06 01:00:00+01:00,104.29,0.61279297,8.250487,0.5740475,0.0
2023-01-06 02:00:00+01:00,99.61,0.83410645,8.84484,0.8601651,0.0
2023-01-06 03:00:00+01:00,84.97,1.119751,9.417344,1.2886057,0.0
2023-01-06 04:00:00+01:00,84.56,1.3467407,9.955193,1.4363279,0.0
2023-01-06 05:00:00+01:00,86.71,1.4843445,10.102434,1.8647565,0.0
2023-01-06 06:00:00+01:00,100.36,1.5371704,9.974454,2.2788491,0.0
2023-01-06 07:00:00+01:00,110.93,1.5593872,9.382014,2.6003132,0.0
2023-01-06 08:00:00+01:00,120.7,1.7015991,8.49775,2.7083704,0.0
2023-01-06 09:00:00+01:00,120.07,1.8500671,7.3752756,2.608484,0.0
2023-01-06 10:00:00+01:00,116.98,2.1136475,5.962465,2.2623534,0.9796697
2023-01-06 11:00:00+01:00,116.99,2.2745056,4.5653925,1.8551372,10.034544
2023-01-06 12:00:00+01:00,118.43,2.360443,3.0875685,1.3231803,32.77839
2023-01-06 13:00:00+01:00,116.44,2.4621582,2.253753,0.82245207,47.540634
2023-01-06 14:00:00+01:00,120.64,2.4466553,1.7870454,0.5716546,47.50238
2023-01-06 15:00:00+01:00,128.85,2.2568665,1.5248657,0.5506016,28.808912
2023-01-06 16:00:00+01:00,135.62,1.9864502,1.1935071,0.74738055,4.6672144
2023-01-06 17:00:00+01:00,150.72,1.8731384,1.1039239,0.75227606,0.0
2023-01-06 18:00:00+01:00,145.73,1.9226379,1.3397084,0.71646327,0.0
2023-01-06 19:00:00+01:00,141.91,1.9951782,2.0243373,0.5681153,0.0
2023-01-06 20:00:00+01:00,135.06,2.0612488,2.6238961,0.53138536,0.0
2023-01-06 21:00:00+01:00,127.97,2.0178223,2.8040516,0.39778835,0.0
