,price_eur_mwh,temperature_2m,wind_speed_10m,precipitation_mm,solar_radiation_W
2023-01-07 13:00:00+01:00,8.0,12.153503,4.400812,0.2347328,308.98462
2023-01-07 14:00:00+01:00,5.46,12.644318,4.6024685,0.22667477,316.38638
2023-01-07 15:00:00+01:00,4.16,12.863007,4.7281384,0.24254374,277.87695
2023-01-07 16:00:00+01:00,8.0,12.900513,4.7447195,0.24238886,200.58598
2023-01-07 17:00:00+01:00,24.61,12.614349,4.7150283,0.26104224,114.69748
2023-01-07 18:00:00+01:00,40.0,12.0849,4.6331816,0.2664314,29.333729
2023-01-07 19:00:00+01:00,43.45,11.690918,4.608447,0.26984683,0.6865752
2023-01-07 20:00:00+01:00,50.0,11.536774,4.6521363,0.40195978,0.0
2023-01-07 21:00:00+01:00,43.45,11.414337,4.7149076,0.41069525,0.0
2023-01-07 22:00:00+01:00,30.0,11.302277,4.792531,0.41009083,0.0
2023-01-07 23:00:00+01:00,24.61,11.260223,4.95405,0.3982832,0.0
2023-01-08 00:00:00+01:00,7.0,11.264648,5.0555854,0.38894948,0.0
2023-01-08 01:00:00+01:00,5.0,11.296143,5.1361933,0.37011275,0.0
2023-01-08 02:00:00+01:00,4.2,11.275879,5.1994753,0.3531253,0.0
2023-01-08 03:00:00+01:00,4.16,11.383301,5.2577777,0.33441895,0.0
2023-01-08 04:00:00+01:00,4.16,11.486267,5.26595,0.2932388,0.0
2023-01-08 05:00:00+01:00,4.16,11.585236,5.332958,0.2723762,0.0
2023-01-08 06:00:00+01:00,4.16,11.625916,5.4618573,0.3108457,0.0
2023-01-08 07:00:00+01:00,4.16,11.69989,5.6268883,0.3581618,0.0
2023-01-08 08:00:00+01:00,4.16,11.783508,5.7132554,0.5199572,0.0
2023-01-08 09:00:00+01:00,5.0,11.994019,5.8285756,0.44378337,7.0080323
2023-01-08 10:00:00+01:00,5.1,12.304138,6.0620155,0.4075191,52.832245
2023-01-08 11:00:00+01:00,5.05,12.94397,6.204703,0.36685535,113.36542
2023-01-08 12:00:00+01:00,4.9,13.441498,6.472808,0.33857247,163.97534
2023-01-08 13:00:00+01:00,5.0,13.840759,6.716049,0.3294493,207.28078
2023-01-08 14:00:00+01:00,4.6,14.170166,6.900411,0.36092103,212.84534
2023-01-08 15:00:00+01:00,4.2,14.388916,6.9895415,0.3648369,201.61948
2023-01-08 16:00:00+01:00,4.6,14.332306,6.9379396,0.34935474,156.61705
2023-01-08 17:00:00+01:00,7.1,14.209259,6.8744674,0.33802798,95.16835
2023-01-08 18:00:00+01:00,17.8,13.8550415,6.692146,0.29540896,27.043753
2023-01-08 19:00:00+01:00,24.61,13.634705,6.5414424,0.2622821,0.77556235
2023-01-08 20:00:00+01:00,40.0,13.510101,6.4163113,0.3033543,0.0
2023-01-08 21:00:00+01:00,40.0,13.40036,6.3271093,0.28428793,0.0
2023-01-08 22:00:00+01:00,21.94,13.225189,6.205999,0.2321369,0.0
2023-01-08 23:00:00+01:00,15.7,13.112946,6.281199,0.17758977,0.0
2023-01-09 00:00:00+01:00,5.1,13.006805,6.168115,0.14346755,0.0
2023-01-09 01:00:00+01:00,4.2,12.908691,6.108733,0.13250445,0.0
2023-01-09 02:00:00+01:00,4.2,12.781769,6.0214663,0.10547396,0.0
2023-01-09 03:00:00+01:00,4.2,12.615723,5.937158,0.10105869,0.0
2023-01-09 04:00:00+01:00,4.6,12.42337,5.799343,0.09382116,0.0
2023-01-09 05:00:00+01:00,5.5,12.251892,5.6651926,0.07936189,0.0
2023-01-09 06:00:00+01:00,24.61,12.043915,5.4688454,0.075403824,0.0
2023-01-09 07:00:00+01:00,80.0,11.852966,5.2296214,0.062754445,0.0
2023-01-09 08:00:00+01:00,118.0,11.647614,5.0040574,0.06601663,0.0
2023-01-09 09:00:00+01:00,121.16,11.478455,4.7948904,0.057235226,8.054
2023-01-09 10:00:00+01:00,119.58,11.807892,4.731813,0.05437558,76.692894
2023-01-09 11:00:00+01:00,115.0,12.551727,4.776868,0.056299306,185.26357
2023-01-09 12:00:00+01:00,106.0,13.129425,4.9147196,0.06627384,287.51617
2023-01-09 13:00:00+01:00,91.84,13.5651245,5.0965686,0.06527365,354.0138
2023-01-09 14:00:00+01:00,81.28,13.853149,5.0537972,0.06722265,377.63266
2023-01-09 15:00:00+01:00,72.32,13.989716,4.872004,0.05670145,352.56323
2023-01-09 16:00:00+01:00,99.1,13.874176,4.579527,0.053229798,277.78732
2023-01-09 17:00:00+01:00,130.26,13.589935,4.128873,0.033727452,169.38506
2023-01-09 18:00:00+01:00,161.5,12.710449,3.5215762,0.021433022,53.064667
2023-01-09 19:00:00+01:00,171.62,11.81897,3.2298553,0.0156544,1.4510323
2023-01-09 20:00:00+01:00,161.21,11.352264,2.9809983,0.020636601,0.0
2023-01-09 21:00:00+01:00,139.16,10.93631,2.717738,0.016701227,0.0
2023-01-09 22:00:00+01:00,132.0,10.548798,2.4439592,0.009695886,0.0
2023-01-09 23:00:00+01:00,106.34,10.262756,2.170802,0.007920643,0.0
2023-01-10 00:00:00+01:00,105.98,9.982147,1.96524,0.006600956,0.0
2023-01-10 01:00:00+01:00,96.79,9.770599,1.8000902,0.008121278,0.0
2023-01-10 02:00:00+01:00,95.31,9.61853,1.647054,0.007916634,0.0
2023-01-10 03:00:00+01:00,90.19,9.365112,1.4829783,0.008370171,0.0
2023-01-10 04:00:00+01:00,93.0,9.160095,1.3305503,0.008746646,0.0
2023-01-10 05:00:00+01:00,98.0,9.02182,1.216445,0.008065369,0.0
2023-01-10 06:00:00+01:00,117.67,8.895966,1.1487898,0.008216961,0.0
2023-01-10 07:00:00+01:00,132.67,8.742004,1.0135714,0.0073434296,0.0
2023-01-10 08:00:00+01:00,141.84,8.623505,0.93808776,0.0054743513,0.0
2023-01-10 09:00:00+01:00,141.44,8.75473,0.9063568,0.0043507176,9.391844
2023-01-10 10:00:00+01:00,125.3,9.666748,1.0214406,0.0055418625,92.78943
2023-01-10 11:00:00+01:00,101.0,11.082947,1.2408519,0.0071997913,214.35608
2023-01-10 12:00:00+01:00,97.6,12.178375,1.4469383,0.0074603166,319.6864
2023-01-10 13:00:00+01:00,95.5,12.995728,1.6839932,0.011180206,389.52563
2023-01-10 14:00:00+01:00,92.6,13.618256,1.8668001,0.015412272,413.24323
2023-01-10 15:00:00+01:00,92.0,14.027679,1.9775058,0.01869118,372.1425
2023-01-10 16:00:00+01:00,98.0,14.048279,1.9460535,0.019076942,288.0328
2023-01-10 17:00:00+01:00,133.28,13.746399,1.7910597,0.013309703,172.7266
2023-01-10 18:00:00+01:00,144.74,12.780914,1.7672575,0.010123003,50.52671
2023-01-10 19:00:00+01:00,141.07,12.024139,1.8744028,0.00923199,1.4269764
2023-01-10 20:00:00+01:00,124.84,11.519318,2.0132284,0.017266883,0.0
2023-01-10 21:00:00+01:00,109.65,11.222717,2.083079,0.036316823,0.0
2023-01-10 22:00:00+01:00,92.8,10.985535,2.132163,0.061074518,0.0
2023-01-10 23:00:00+01:00,64.3,10.794067,2.108113,0.093565,0.0
2023-01-11 00:00:00+01:00,35.0,10.670807,2.1681578,0.13078544,0.0
2023-01-11 01:00:00+01:00,8.0,10.506683,2.2482746,0.1544287,0.0
2023-01-11 02:00:00+01:00,4.16,10.356903,2.2440886,0.18532047,0.0
2023-01-11 03:00:00+01:00,4.16,10.227692,2.2764163,0.20519902,0.0
2023-01-11 04:00:00+01:00,4.16,10.1562195,2.2644536,0.2114635,0.0
2023-01-11 05:00:00+01:00,5.53,10.08606,2.2962842,0.198802,0.0
2023-01-11 06:00:00+01:00,64.37,10.0312195,2.3277106,0.17337929,0.0
2023-01-11 07:00:00+01:00,99.99,9.933624,2.321029,0.15764202,0.0
2023-01-11 08:00:00+01:00,139.02,9.898956,2.3858578,0.14050965,0.0
2023-01-11 09:00:00+01:00,138.67,9.99707,2.381176,0.12328863,9.104681
2023-01-11 10:00:00+01:00,130.0,10.529816,2.5094233,0.11124882,76.15447
2023-01-11 11:00:00+01:00,107.35,11.563019,2.5506625,0.104501195,174.82903
2023-01-11 12:00:00+01:00,95.96,12.318176,2.8948295,0.086315036,262.2873
2023-01-11 13:00:00+01:00,84.77,12.819763,3.1233838,0.06502493,328.64236
2023-01-11 14:00:00+01:00,66.02,13.184937,3.2696366,0.04364677,354.38086
2023-01-11 15:00:00+01:00,62.87,13.382355,3.2594929,0.028062658,327.85028
2023-01-11 16:00:00+01:00,85.15,13.381378,3.1498275,0.01652585,271.30258
2023-01-11 17:00:00+01:00,130.0,13.133606,2.8946707,0.00870952,168.45973
2023-01-11 18:00:00+01:00,134.95,12.235443,2.551241,0.0049992492,55.332447
2023-01-11 19:00:00+01:00,131.96,11.463776,2.4614244,0.0039357524,2.0728211
2023-01-11 20:00:00+01:00,136.65,10.898102,2.3824296,0.004760762,0.0
2023-01-11 21:00:00+01:00,135.07,10.473114,2.3089817,0.003224673,0.0
2023-01-11 22:00:00+01:00,115.16,9.94223,2.13525,0.0023008056,0.0
2023-01-11 23:00:00+01:00,93.08,9.420013,2.0641174,0.0030228498,0.0
2023-01-12 00:00:00+01:00,69.5,9.081024,1.9127743,0.0021320076,0.0
2023-01-12 01:00:00+01:00,56.6,8.746033,1.8282046,0.0027990127,0.0
2023-01-12 02:00:00+01:00,56.0,8.366425,1.7144859,0.003910149,0.0
2023-01-12 03:00:00+01:00,56.0,7.98291,1.589112,0.003917187,0.0
2023-01-12 04:00:00+01:00,55.7,7.6893005,1.4661608,0.0032885356,0.0
2023-01-12 05:00:00+01:00,56.6,7.526581,1.3431178,0.0028756747,0.0
2023-01-12 06:00:00+01:00,91.12,7.2710876,1.1872772,0.0031284094,0.0
2023-01-12 07:00:00+01:00,118.91,7.112274,1.0668464,0.0032342232,0.0
2023-01-12 08:00:00+01:00,122.1,6.9802246,0.9089378,0.002548907,0.0
2023-01-12 09:00:00+01:00,120.0,6.95282,0.8081009,0.002684448,9.114794
2023-01-12 10:00:00+01:00,102.84,7.9966125,0.6365035,0.0028625173,92.36185
2023-01-12 11:00:00+01:00,98.6,9.650299,0.5786565,0.0028873335,215.19872
2023-01-12 12:00:00+01:00,85.67,10.985016,0.43725273,0.0033152013,328.31296
2023-01-12 13:00:00+01:00,81.59,11.977264,0.29918465,0.0036189484,408.18982
2023-01-12 14:00:00+01:00,70.34,12.77536,0.32773837,0.0031561542,427.76083
2023-01-12 15:00:00+01:00,70.76,13.280975,0.44271904,0.0026930925,400.2599
2023-01-12 16:00:00+01:00,94.18,13.30011,0.58318424,0.0024874418,316.2596
2023-01-12 17:00:00+01:00,120.63,12.880157,0.5675848,0.0020382642,192.01369
2023-01-12 18:00:00+01:00,132.89,11.801392,0.7179616,0.0016981644,61.94988
2023-01-12 19:00:00+01:00,141.43,10.793732,0.8572753,0.003981839,2.2767506
2023-01-12 20:00:00+01:00,142.22,10.177277,0.9378104,0.011083036,0.0
2023-01-12 21:00:00+01:00,114.74,9.675873,1.0380278,0.013722926,0.0
2023-01-12 22:00:00+01:00,104.79,9.251862,1.1313995,0.020738063,0.0
2023-01-12 23:00:00+01:00,61.32,8.856293,1.3176472,0.015956359,0.0
2023-01-13 00:00:00+01:00,59.83,8.642944,1.424366,0.01361549,0.0
2023-01-13 01:00:00+01:00,44.2,8.431061,1.5068039,0.0101062525,0.0
2023-01-13 02:00:00+01:00,39.05,8.238617,1.5908079,0.011198654,0.0
2023-01-13 03:00:00+01:00,39.0,8.104034,1.599704,0.011936093,0.0
2023-01-13 04:00:00+01:00,38.7,7.8966675,1.5852518,0.013399962,0.0
2023-01-13 05:00:00+01:00,39.0,7.8234863,1.5319643,0.015797697,0.0
2023-01-13 06:00:00+01:00,58.92,7.869873,1.4614141,0.01827414,0.0
2023-01-13 07:00:00+01:00,92.58,7.792694,1.367058,0.022856658,0.0
2023-01-13 08:00:00+01:00,111.33,7.8197327,1.2808114,0.031875316,0.0
2023-01-13 09:00:00+01:00,106.03,8.001465,1.1927061,0.031220464,9.061771
2023-01-13 10:00:00+01:00,98.74,8.723846,1.167389,0.020881534,82.307
2023-01-13 11:00:00+01:00,91.17,10.0849,1.042588,0.0119455345,185.95074
2023-01-13 12:00:00+01:00,82.89,11.181915,1.0578051,0.0049483967,295.96906
2023-01-13 13:00:00+01:00,76.14,12.046356,1.1278259,0.004270049,377.84155
2023-01-13 14:00:00+01:00,77.96,12.704193,1.2198157,0.0052694515,411.0078
2023-01-13 15:00:00+01:00,80.0,13.231903,1.2076402,0.00751394,388.89487
2023-01-13 16:00:00+01:00,90.14,13.3359375,1.1536757,0.0067728907,311.45065
2023-01-13 17:00:00+01:00,113.13,13.089264,1.0357019,0.003983807,193.07527
2023-01-13 18:00:00+01:00,128.08,11.950684,1.004003,0.0035524033,64.33547
2023-01-13 19:00:00+01:00,149.0,10.768311,0.9766999,0.0066248584,2.5186102
2023-01-13 20:00:00+01:00,154.7,10.054291,0.84540457,0.006995247,0.0
2023-01-13 21:00:00+01:00,138.69,9.488892,0.6700686,0.0052386336,0.0
2023-01-13 22:00:00+01:00,110.37,9.0043335,0.4832603,0.00604779,0.0
2023-01-13 23:00:00+01:00,103.94,8.519562,0.446589,0.0057377405,0.0
2023-01-14 00:00:00+01:00,80.0,8.253357,0.46014348,0.0048837173,0.0
2023-01-14 01:00:00+01:00,73.5,8.037659,0.5223769,0.0045801937,0.0
2023-01-14 02:00:00+01:00,65.91,7.7990417,0.55504483,0.0053555933,0.0
2023-01-14 03:00:00+01:00,49.95,7.669098,0.57525253,0.0059788935,0.0
2023-01-14 04:00:00+01:00,45.37,7.5026855,0.5503642,0.006566755,0.0
2023-01-14 05:00:00+01:00,45.0,7.4313354,0.5621399,0.005672672,0.0
2023-01-14 06:00:00+01:00,48.23,7.3516846,0.65291613,0.005612763,0.0
2023-01-14 07:00:00+01:00,59.39,7.3470764,0.7994689,0.0058355276,0.0
2023-01-14 08:00:00+01:00,60.65,7.2655945,0.9909935,0.008054726,0.0
2023-01-14 09:00:00+01:00,68.71,7.3699646,1.1909238,0.006831799,9.869378
2023-01-14 10:00:00+01:00,54.23,8.408844,1.4641465,0.0074669328,91.9395
2023-01-14 11:00:00+01:00,45.4,10.077026,1.6617693,0.008685114,214.92694
