time,temperature_2m,precipitation_mm,wind_speed_10m,solar_radiation_W
2026-05-23 00:00:00,12.300000000000002,0.0,3.0370370370370363,0.0
2026-05-23 01:00:00,12.1,0.0,2.9722222222222223,0.0
2026-05-23 02:00:00,11.799999999999999,0.0,2.925925925925926,0.0
2026-05-23 03:00:00,11.666666666666666,0.03333333333333333,3.0277777777777777,0.0
2026-05-23 04:00:00,11.566666666666668,0.27999999999999997,3.1018518518518516,0.0
2026-05-23 05:00:00,11.366666666666667,0.32666666666666666,3.1666666666666665,0.15333333333333335
2026-05-23 06:00:00,11.966666666666667,0.7200000000000001,3.3981481481481484,4.593333333333334
2026-05-23 07:00:00,13.166666666666666,0.45999999999999996,3.527777777777777,14.6
2026-05-23 08:00:00,13.733333333333334,1.0733333333333335,4.694444444444445,29.166666666666668
2026-05-23 09:00:00,13.933333333333332,0.3499999999999999,5.333333333333333,153.0
2026-05-23 10:00:00,13.799999999999999,0.15333333333333335,4.5740740740740735,147.38000000000002
2026-05-23 11:00:00,13.366666666666667,0.6699999999999999,5.3055555555555545,165.51333333333335
2026-05-23 12:00:00,12.466666666666667,0.93,5.564814814814814,136.19333333333333
2026-05-23 13:00:00,13.300000000000002,0.19999999999999998,5.0,145.66
2026-05-23 14:00:00,12.799999999999999,0.013333333333333334,4.694444444444445,142.27
2026-05-23 15:00:00,13.9,0.08333333333333333,5.462962962962963,352.1133333333333
2026-05-23 16:00:00,14.666666666666666,0.013333333333333334,5.870370370370371,367.73333333333335
2026-05-23 17:00:00,15.533333333333331,0.0033333333333333335,5.5925925925925934,405.82
2026-05-23 18:00:00,15.433333333333335,0.0,5.0,412.52666666666664
2026-05-23 19:00:00,14.966666666666669,0.0,4.462962962962963,403.0466666666666
2026-05-23 20:00:00,14.266666666666666,0.0,4.5,373.71000000000004
2026-05-23 21:00:00,13.066666666666668,0.0,3.935185185185185,100.7
2026-05-23 22:00:00,11.433333333333332,0.0,3.537037037037037,61.5
2026-05-23 23:00:00,10.766666666666666,0.0,3.1759259259259256,0.0
